latitude,longitude,is_large
37.74010086,-87.16680145,0
30.70439910888672,-87.02300262451172,0
30.7241993,-87.02189636,0
41.45399857,-87.00710297,0
49.77830123901367,-86.93939971923828,0
40.4123,-86.936897,0
20.52239990234375,-86.92559814453125,0
21.036500930800003,-86.8770980835,1
15.7425,-86.852997,0
33.17699814,-86.78279877,0
34.637199,-86.775101,0
33.562901,-86.753502,0
50.18280029296875,-86.69640350341797,0
30.427799224853516,-86.68930053710938,0
34.67869949,-86.68479919,0
36.1245002746582,-86.6781997680664,1
39.145999908447266,-86.61669921875,0
30.4832,-86.525398,0
16.316799,-86.523003,0
30.65040016,-86.52290344,0
30.778799057,-86.522102356,0
36.0089988708,-86.5201034546,0
36.964500427199994,-86.41970062259999,0
32.300598,-86.393997,0
31.3088,-86.393799,0
32.3829,-86.365799,0
48.75529861450195,-86.34439849853516,0
41.708698,-86.317299,0
39.7173,-86.294403,1
43.169498,-86.238197,0
66.5214,-86.224701,0
12.141500473022461,-86.16819763183594,0
40.648102,-86.1521,0
31.860399,-86.012101,0
37.907100677500004,-85.9720993042,0
15.9268,-85.938202,0
16.4454,-85.906601,0
39.262386,-85.895576,0
49.083900451660156,-85.86060333251953,0
33.5882,-85.8581,0
30.357106,-85.795414,0
38.1744,-85.736,1
31.27569962,-85.71340179,0
38.2280006409,-85.6636962891,0
9.976490020750001,-85.65299987790002,0
44.74140167236328,-85.58219909667969,0
30.069599,-85.575401,0
42.234901428222656,-85.5521011352539,0
10.5933,-85.544403,1
42.88079834,-85.52279663,0
31.321300506591797,-85.44960021972656,0
54.98809814453125,-85.44329833984375,0
40.2422981262207,-85.3958969116211,0
42.307301,-85.251503,0
35.035301,-85.203796,0
40.9785,-85.195099,0
34.3506011963,-85.15799713130001,0
35.9513015747,-85.08499908450001,0
10.8922,-85.016197,0
32.337299346900004,-84.9913024902,0
32.516300201416016,-84.93890380859375,0
45.57089996,-84.79669952,0
47.96670150756836,-84.78669738769531,0
49.19309997558594,-84.75890350341797,0
11.035300254821777,-84.70610046386719,0
39.048801,-84.667801,1
37.053398132299996,-84.6158981323,0
38.036499,-84.605904,0
34.01316,-84.59721,0
42.77870178222656,-84.58740234375,0
33.7790985107,-84.5214004517,0
33.915401,-84.516296,0
46.485001,-84.509399,0
46.25080108642578,-84.47239685058594,0
42.259799957300004,-84.45939636230001,0
33.6367,-84.428101,1
39.10329819,-84.41860199,0
30.3965,-84.350304,0
37.630798,-84.332298,0
33.8755989075,-84.3020019531,0
39.902401,-84.219398,0
9.99386,-84.208801,0
31.532946,-84.196215,0
22.095300674438477,-84.1520004272461,0
33.59790039,-84.14440155,0
9.95705,-84.139801,0
9.443160057067871,-84.12979888916016,0
37.0821990967,-84.08489990230001,0
43.532902,-84.079597,0
39.826099,-84.048302,0
35.811001,-83.994003,0
39.840301513672,-83.840202331543,0
41.5868,-83.8078,0
10.2172002792,-83.79699707030001,0
39.427898407,-83.792098999,0
11.991000175476074,-83.77410125732422,0
42.96540069580078,-83.74359893798828,0
49.71419906616211,-83.68609619140625,0
41.013500213600004,-83.66870117190001,0
32.69279861450195,-83.64920043945312,0
22.33609962463379,-83.64189910888672,0
10.42,-83.6095,0
32.640099,-83.591904,0
10.768699645996094,-83.58560180664062,0
45.0780983,-83.56030273,0
42.23789978,-83.53040314,0
8.951029777526855,-83.46859741210938,0
42.665500640869,-83.420097351074,0
14.047200202941895,-83.38670349121094,0
64.1932983398,-83.3593978882,0
42.212398529052734,-83.35340118408203,1
47.81999969482422,-83.3467025756836,0
9.163949,-83.330171,0
33.94860076904297,-83.32630157470703,0
37.59389877319336,-83.31729888916016,0
8.533329963684082,-83.30000305175781,0
30.782499313354492,-83.27670288085938,0
37.386666,-83.261666,0
30.9678001404,-83.1930007935,0
8.654009819030762,-83.18219757080078,0
40.0798,-83.072998,0
9.95796012878418,-83.02200317382812,0
42.40919876,-83.00990295,0
8.60155963897705,-82.96859741210938,0
8.826109886169434,-82.95890045166016,0
42.27560043334961,-82.95559692382812,0
21.642499923706055,-82.9551010131836,0
39.813801,-82.927803,0
76.4261016846,-82.90920257570001,0
39.998001,-82.891899,1
42.613463,-82.836919,0
21.834699630737305,-82.78379821777344,0
34.4945983887,-82.70939636230001,0
27.91020012,-82.68740082,0
23.032800674399997,-82.5793991089,0
45.8853,-82.567802,0
46.351398468,-82.5614013672,0
38.366699,-82.557999,0
27.395399,-82.554398,0
35.436199,-82.541801,0
27.975500106811523,-82.533203125,1
27.8493,-82.521202,0
40.82139968869999,-82.5166015625,0
9.458962,-82.515062,0
49.41389846801758,-82.46749877929688,0
8.391,-82.434998,0
52.9275016784668,-82.43190002441406,0
22.989200592041016,-82.40910339355469,1
36.475201,-82.407401,0
34.847900390599996,-82.34999847410002,0
42.9994010925293,-82.30889892578125,0
29.6900997162,-82.2717971802,0
9.34085,-82.250801,0
34.895699,-82.218903,0
33.4664993286,-82.0393981934,0
27.988899,-82.018602,0
26.9202,-81.990501,0
33.3699,-81.9645,0
22.7561,-81.920898,0
39.9444007874,-81.89209747310001,0
26.58659935,-81.86329650879999,0
45.842435,-81.857595,0
41.4117012024,-81.8498001099,1
69.3647003174,-81.8161010742,0
28.82309914,-81.80870056,0
26.1525993347,-81.7752990723,0
24.556101,-81.759598,0
26.53619956970215,-81.75520324707031,1
12.5836,-81.7112,0
43.7668991089,-81.7106018066,0
52.20140075683594,-81.6968994140625,0
24.57579994,-81.68890381,0
30.49410057067871,-81.68789672851562,1
41.51750183105469,-81.68329620361328,0
30.2358,-81.680603,0
52.282501220703125,-81.67780303955078,0
38.3731,-81.593201,0
21.6165008545,-81.5459976196,0
30.3362998962,-81.51439666750001,0
43.285599,-81.508301,0
41.5651016235,-81.4863967896,0
41.037498,-81.466904,0
31.258800506591797,-81.46649932861328,0
40.916099548339844,-81.44219970703125,0
39.34510040283203,-81.43920135498047,0
28.2898006439,-81.4371032715,0
23.034400939941406,-81.435302734375,1
30.39109993,-81.42469788,0
31.1518,-81.391296,0
35.74110031,-81.38950348,0
48.569698333699996,-81.376701355,0
13.357461,-81.357977,0
19.292800903299998,-81.3576965332,1
29.9592,-81.339798,0
28.429399490356445,-81.30899810791016,1
23.124001,-81.301598,0
-4.5766401290894,-81.254096984863,0
68.7761,-81.2425,0
28.777599334716797,-81.23750305175781,1
37.295799255371094,-81.20770263671875,0
32.12760162,-81.20210266,1
43.035599,-81.1539,0
32.00999832,-81.14569855,0
37.787300109899995,-81.1241989136,0
33.938801,-81.119499,0
42.77000045776367,-81.11080169677734,0
44.7458,-81.107201,0
29.179899,-81.058098,0
24.726101,-81.051399,0
49.10559844970703,-81.01360321044922,0
33.970500946,-80.9952011108,0
-2.20499,-80.988899,0
8.085599899291992,-80.94529724121094,0
35.2140007019043,-80.94309997558594,1
33.456798553467,-80.859497070312,0
44.5903015137,-80.8375015259,0
33.92079926,-80.80130005,0
28.514799118042,-80.799201965332,0
46.625,-80.79889678955078,0
32.4774017334,-80.723197937,0
35.387798,-80.709099,0
41.778,-80.695503,0
28.615,-80.694504,0
41.26070023,-80.67910004,0
-0.9460780024528503,-80.67880249023438,0
40.1749992371,-80.6463012695,0
28.1028,-80.645302,0
-5.20574998856,-80.61640167239999,0
28.2348995209,-80.6100997925,0
51.291099548339844,-80.60780334472656,0
28.4675998688,-80.56659698490002,0
-1.0416500568389893,-80.47219848632812,0
33.972698,-80.470596,0
25.6479,-80.4328,0
27.6556,-80.417901,0
22.149999618530273,-80.41419982910156,0
7.98784,-80.409837,0
37.8582992554,-80.3994979858,0
40.7724990845,-80.39140319820001,0
25.48859978,-80.38359833,0
-3.55253005027771,-80.38140106201172,0
43.460800170899994,-80.3786010742,0
27.49510002,-80.36830139,0
25.79319953918457,-80.29060363769531,1
25.907,-80.278397,0
40.49150085,-80.23290253,1
39.2966003418,-80.2281036377,0
36.13370132446289,-80.22200012207031,0
42.083127,-80.173867,0
26.1972999573,-80.1707000732,0
26.072599,-80.152702,1
26.68320083618164,-80.09559631347656,1
19.660161,-80.088826,0
32.898602,-80.040497,0
21.788299560546875,-79.99720001220703,0
-3.441986,-79.996957,0
48.21030044555664,-79.98139953613281,0
37.3255,-79.975403,0
-3.2689,-79.961601,0
22.49220085144043,-79.943603515625,0
-4.37823009491,-79.94100189210002,0
36.097801,-79.937302,0
43.173599243199995,-79.93499755859999,0
40.354400634765625,-79.9301986694336,0
44.6833000183,-79.9282989502,0
39.64289856,-79.91629791,0
-2.15742,-79.883598,1
19.687000274658203,-79.88279724121094,0
43.7603,-79.875,0
9.356639862060547,-79.86740112304688,0
41.3778991699,-79.8603973389,0
38.889759,-79.857651,0
47.697400654599996,-79.8473453522,0
-6.787479877471924,-79.8281021118164,0
34.18539810180664,-79.7238998413086,0
43.6772003174,-79.63059997559999,1
8.973340034484863,-79.55560302734375,0
43.7425,-79.465599,0
46.363602,-79.422798,0
40.275902,-79.4048,0
43.627499,-79.396202,0
9.0713596344,-79.3834991455,1
43.86220169067383,-79.37000274658203,0
36.572899,-79.336098,0
44.974700927734375,-79.30329895019531,0
25.6998996735,-79.2647018433,0
42.15340042,-79.25800323,0
56.5377998352,-79.2466964722,0
37.326698303222656,-79.20040130615234,0
43.19169998168945,-79.17169952392578,0
-8.08141040802002,-79.10880279541016,0
34.6099014282,-79.05940246579999,0
35.1708984375,-79.014503479004,0
-2.88947,-78.984398,0
43.1073,-78.946198,0
35.13180161,-78.93669891,0
33.6796989441,-78.9282989502,0
41.17829895,-78.8986969,0
38.263802,-78.8964,0
43.922798,-78.894997,0
34.991199,-78.880302,0
48.20610046386719,-78.83560180664062,0
40.31610107421875,-78.83390045166016,0
53.01060104370117,-78.83110046386719,0
22.027099609375,-78.78959655761719,0
35.877601623535156,-78.7874984741211,1
-5.59248,-78.774002,0
51.47330093383789,-78.75830078125,0
1.81442,-78.7492,0
42.94049835,-78.73220062,1
33.8116989136,-78.72389984130001,0
26.5587005615,-78.695602417,0
41.8031005859375,-78.64009857177734,0
-0.906833,-78.615799,0
-1.21207,-78.5746,0
36.5957984924,-78.56009674070002,0
-9.149609565734863,-78.5238037109375,0
52.22639846801758,-78.52249908447266,0
-7.1391801834106445,-78.4894027709961,0
38.13859939575195,-78.4529037475586,0
44.23,-78.363297,0
-0.129166666667,-78.3575,1
22.461000442499998,-78.32839965820001,0
40.296398,-78.32,0
48.563903,-78.249702,0
60.818599700927734,-78.14859771728516,0
-2.2991700172424316,-78.12079620361328,0
58.471900939941406,-78.07689666748047,0
25.053800582885742,-78.04900360107422,0
39.40190125,-77.98459625,0
72.6832962036,-77.9666976929,0
35.339401,-77.960602,0
62.417301177978516,-77.92530059814453,0
18.503700256347656,-77.91339874267578,0
34.270599365234375,-77.90260314941406,0
2.57013,-77.8986,0
35.856300354003906,-77.89189910888672,0
25.41710090637207,-77.88089752197266,0
-6.201809883117676,-77.8561019897461,0
40.849374,-77.84852,0
21.420299530029297,-77.84750366210938,0
25.7383,-77.840103,0
49.76169967651367,-77.80280303955078,0
24.697900772094727,-77.79560089111328,0
48.0532989502,-77.7827987671,0
55.281898498535156,-77.76529693603516,0
39.707901,-77.72949982,0
0.8095059990882874,-77.70809936523438,0
53.625301361083984,-77.7042007446289,0
24.287700653076172,-77.68460083007812,0
43.1189,-77.672401,0
0.861925,-77.6718,0
34.829201,-77.612099,0
35.331401825,-77.60880279540001,0
-9.347439765930176,-77.59839630126953,0
24.158701,-77.589798,0
-1.059722,-77.583333,0
44.118900299072266,-77.5280990600586,0
25.039,-77.466202,1
38.9445,-77.455803,1
34.708401,-77.439697,0
6.20292,-77.3947,0
26.745300293,-77.3912963867,0
35.6352005,-77.38529968,0
37.50519943237305,-77.3197021484375,1
45.95220184326172,-77.31919860839844,0
38.501701,-77.305298,0
1.39625,-77.2915,0
60.05059814453125,-77.28690338134766,0
45.86439895629883,-77.25170135498047,0
38.715000152600005,-77.1809997559,0
-6.067860126495361,-77.16000366210938,0
-12.0219,-77.114305,1
20.28809928894043,-77.08920288085938,0
26.5114,-77.083503,0
35.0730018616,-77.04290008539999,0
38.8521,-77.037697,1
3.81963,-76.9898,0
-0.4628860056400299,-76.98680114746094,0
18.404079,-76.969754,0
20.987600326538086,-76.93579864501953,0
41.241798400878906,-76.92109680175781,0
42.1599006652832,-76.8916015625,0
34.90090179,-76.88069916,0
38.810799,-76.866997,1
17.98859977722168,-76.82379913330078,0
24.594299,-76.820198,0
17.935699462890625,-76.7874984741211,1
40.1935005188,-76.7633972168,0
39.08539962769999,-76.7593994141,0
-7.169099807739258,-76.72859954833984,0
7.81196,-76.7164,0
25.474899292,-76.6835021973,0
39.1754,-76.668297,1
5.69076,-76.6412,0
20.396400451660156,-76.62139892578125,0
2.4544,-76.6093,0
37.132499694799996,-76.60880279540001,0
44.22529983520508,-76.5969009399414,0
40.434799,-76.569397,0
18.1987991333,-76.53450012210001,0
64.230003,-76.526703,0
56.53609848022461,-76.51830291748047,0
0.505228,-76.5008,0
37.131901,-76.492996,0
42.49100112915039,-76.4583969116211,0
24.169099807739258,-76.43910217285156,0
39.325699,-76.413803,0
38.285999,-76.411797,0
3.54322,-76.3816,0
-6.508739948272705,-76.37319946289062,0
37.082901,-76.360497,0
-0.12295600026845932,-76.33779907226562,0
25.2847,-76.331001,0
20.785600662231445,-76.31510162353516,0
40.121700286865234,-76.29609680175781,0
36.937599,-76.289299,0
4.08836,-76.2351,0
-13.74489974975586,-76.22029876708984,0
-9.878809928894043,-76.20480346679688,0
36.8946,-76.201202,0
24.8950787333,-76.1768817902,0
36.260601,-76.174599,0
39.466202,-76.1688,0
51.69110107421875,-76.1355972290039,0
-5.893770217895508,-76.11820220947266,0
43.11119842529297,-76.1063003540039,1
1.85777,-76.0857,0
36.820702,-76.033501,0
45.3191986084,-76.0222015381,0
43.99190139770508,-76.02169799804688,0
42.20869827,-75.97979736,0
40.378502,-75.965202,0
4.75818,-75.9557,0
44.945801,-75.940598,0
23.562599,-75.877998,0
19.96980094909668,-75.83540344238281,0
8.82374,-75.8258,0
4.45278,-75.7664,0
4.81267,-75.7395,0
22.181800842285156,-75.72949981689453,0
41.338500976599995,-75.72339630130001,0
44.05559921,-75.71949768,0
9.40092,-75.6913,0
24.6294,-75.673797,0
45.3224983215332,-75.66919708251953,1
62.17940139770508,-75.66719818115234,0
45.4603004456,-75.64610290530001,0
39.67869949,-75.60649872,0
6.220549,-75.590582,0
1.58919,-75.5644,0
45.521702,-75.563599,0
10.4424,-75.513,0
38.34049987792969,-75.51029968261719,0
-11.7831001282,-75.47339630130001,0
39.129501,-75.466003,0
5.0296,-75.4647,0
24.3153,-75.452301,0
40.651773,-75.442797,0
6.16454,-75.4231,0
43.23379898,-75.40699768,0
2.95015,-75.294,0
9.33274,-75.2856,0
23.582317,-75.268621,0
39.87189865112305,-75.24109649658203,1
0.7459,-75.234,0
19.906499862671,-75.207099914551,0
7.96847,-75.1985,0
20.08530044555664,-75.1583023071289,0
4.42161,-75.1333,0
23.1790008545,-75.09359741210001,0
39.367802,-75.072197,0
40.081902,-75.010597,0
-14.854000091600001,-74.9615020752,0
20.653900146484375,-74.92220306396484,0
39.008499145500004,-74.9083023071,0
23.011194,-74.905889,0
5.21256,-74.8836,0
9.28474,-74.8461,0
44.93579864501953,-74.84559631347656,0
40.27669906616211,-74.8134994506836,0
7.59647,-74.8089,0
4.27624,-74.7967,0
10.8896,-74.7808,0
46.409401,-74.779999,0
2.15217,-74.7663,0
5.48361,-74.6574,0
40.0155983,-74.59169769,0
39.45759963989258,-74.57720184326172,0
-8.37794017791748,-74.57430267333984,0
45.092637,-74.567724,0
49.77190017700195,-74.5280990600586,0
24.063299,-74.524002,0
20.365299224853516,-74.5062026977539,0
40.799400329589844,-74.41490173339844,0
40.03329849,-74.353302,0
11.1196,-74.2306,0
44.38529968261719,-74.2061996459961,0
-13.154800415039062,-74.20439910888672,0
22.7456,-74.182404,0
18.66309928894043,-74.17030334472656,0
40.692501,-74.168701,1
4.70159,-74.1469,1
41.504101,-74.104797,0
40.85010147089999,-74.060798645,0
45.679501,-74.038696,0
9.04554,-73.9749,0
22.441799163800003,-73.97090148930002,0
42.852500915527,-73.928901672363,0
41.6265983581543,-73.88420104980469,0
40.777199,-73.872597,1
7.02433,-73.8068,0
42.74829864501953,-73.80169677734375,0
18.271099090576172,-73.78829956054688,0
40.639801,-73.7789,1
-10.7291,-73.766502,0
45.4706001282,-73.7407989502,1
41.06700134277344,-73.70760345458984,0
53.754699707,-73.6753005981,0
20.975000381469727,-73.66690063476562,0
4.16787,-73.6138,0
43.3412017822,-73.6102981567,0
4.07607,-73.5627,0
44.650901794433594,-73.46810150146484,0
45.5175018311,-73.4169006348,0
40.7288017273,-73.4133987427,0
8.31506,-73.3583,0
5.54138,-73.3445,0
-3.7847399711608887,-73.30879974365234,0
45.29439926147461,-73.28109741210938,0
10.435,-73.2495,0
7.1265,-73.1848,0
44.471900939899996,-73.15329742429999,0
41.16350173950195,-73.1261978149414,0
40.79520035,-73.10019684,0
-41.438899993896484,-73.09400177001953,0
-39.6500015259,-73.0860977173,0
-36.772701,-73.063103,0
-40.611198,-73.060997,0
22.379499,-73.013494,0
43.52939987,-72.94960022,0
11.5262,-72.926,0
41.26369858,-72.88680267,0
19.934045,-72.84801,0
-7.59991,-72.769501,0
45.290798,-72.741402,0
42.157799,-72.715599,0
-42.93280029296875,-72.6990966796875,0
41.93851,-72.688066,0
46.35279846191406,-72.67939758300781,0
-38.9259,-72.6515,0
41.736698150635,-72.649398803711,0
2.57969,-72.6394,0
-38.766799926758,-72.637100219727,0
-47.243591,-72.58815,0
44.20349884,-72.56230164,0
42.19400024,-72.53479767,0
-51.67067,-72.529078,0
18.241100311279297,-72.51850128173828,0
7.92757,-72.5115,0
11.2325,-72.4901,0
7.840829849243164,-72.439697265625,0
5.31911,-72.384,0
48.778499603271,-72.375,0
-38.245601654052734,-72.34860229492188,0
43.626098632799994,-72.30419921880001,0
18.58,-72.292503,1
8.239167213439941,-72.27102661132812,0
42.898399,-72.270798,0
21.773697,-72.268321,1
48.52000045776367,-72.2656021118164,0
7.8013200759887695,-72.2029037475586,0
19.726734,-72.199576,0
-45.5942,-72.106102,0
-50.2803,-72.053101,0
41.330101013183594,-72.04509735107422,0
7.56538,-72.035103,0
-36.58250045776367,-72.03140258789062,0
8.974550247192383,-71.94325256347656,0
21.916094,-71.942954,0
-13.535699844400002,-71.9387969971,1
61.5886001587,-71.929397583,0
5.87615,-71.8866,0
42.2673,-71.875702,0
6.45108,-71.7603,0
10.5582084656,-71.7278594971,0
45.4385986328125,-71.69139862060547,0
-45.916099548339844,-71.68949890136719,0
-46.5831,-71.686323,0
8.624139,-71.672668,0
17.929000854492188,-71.6447982788086,0
48.50889968869999,-71.64189910889999,0
-35.37779998779297,-71.60169982910156,0
-16.3411006927,-71.5830993652,0
-41.9431991577,-71.5323028564,0
21.515699,-71.528503,0
43.20270157,-71.50229645,0
-32.9496,-71.4786,0
42.932598,-71.435699,0
41.725038,-71.425668,1
41.597099304199,-71.412101745605,0
46.7911,-71.393303,1
-17.69499969482422,-71.34400177001953,0
42.47000122,-71.28900146,0
-29.916201,-71.199501,0
42.1904983521,-71.1728973389,0
8.582078,-71.161041,0
-41.151199,-71.157501,0
21.4445,-71.142303,0
-42.908000946,-71.139503479,0
-40.075401,-71.137299,0
42.717201232899995,-71.1233978271,0
18.25149917602539,-71.12039947509766,0
42.3643,-71.005203,1
48.33060073852539,-70.99639892578125,0
-46.537899,-70.978699,0
41.67610168457031,-70.95690155029297,0
42.584202,-70.916496,0
-53.002602,-70.854599,0
43.0778999329,-70.8233032227,0
7.233333110809326,-70.80000305175781,0
-33.393001556396484,-70.78579711914062,1
-8.155534,-70.782985,0
-27.2611999512,-70.7791976929,0
-34.173698,-70.775703,0
-28.596399307250977,-70.75599670410156,0
7.06888,-70.7369,0
46.096401,-70.714699,0
-26.332500457763672,-70.6072998046875,0
19.406099319458008,-70.60469818115234,0
9.34047794342041,-70.58406066894531,0
19.75790023803711,-70.56999969482422,0
-3.91686010361,-70.5082015991,0
-23.444501,-70.445099,0
-25.564300537109375,-70.37590026855469,0
-18.348499,-70.338699,0
-53.2537,-70.319199,0
43.646198,-70.309303,1
41.66930008,-70.28040314,0
-18.053300857500002,-70.2758026123,0
1.25366,-70.2339,0
47.59749984741211,-70.2238998413086,0
8.615,-70.21416667,0
7.566669940948486,-70.18329620361328,0
-20.535200119018555,-70.1812973022461,0
-15.467100143432617,-70.158203125,0
11.78077507019043,-70.15149688720703,0
-38.975498,-70.113602,0
10.175602912902832,-70.06521606445312,0
-22.14109992980957,-70.06289672851562,0
41.25310135,-70.06020355,0
12.5014,-70.015198,1
60.027198791503906,-69.99919891357422,0
18.572500228881836,-69.98560333251953,0
58.66780090332031,-69.95580291748047,0
-4.19355,-69.9432,0
43.89220047,-69.93859863,0
-4.2556700706482,-69.93579864502,0
62.8499984741,-69.88330078119999,0
44.320598602299995,-69.7973022461,0
-26.311100006103516,-69.76519775390625,0
18.503700256347656,-69.76170349121094,0
9.026944160461426,-69.7551498413086,0
19.269259,-69.737405,0
11.41494369506836,-69.68090057373047,0
18.42970085144,-69.668899536133,1
61.0463981628418,-69.6177978515625,0
59.29669952392578,-69.59970092773438,0
47.764400482177734,-69.58470153808594,0
-35.493598938,-69.5743026733,0
7.0833330154418945,-69.53333282470703,0
-11.411600112915039,-69.48870086669922,0
10.042746543884277,-69.3586196899414,0
-51.6089,-69.3126,0
-38.939701080300004,-69.2646026611,0
9.553375,-69.237869,0
-12.6135997772,-69.2285995483,0
48.74610137939453,-69.09719848632812,0
-46.53829956049999,-68.9653015137,0
12.1889,-68.959801,1
18.450700759887695,-68.91179656982422,0
-37.3905982971,-68.9041976929,0
-22.498199462890625,-68.90360260009766,0
44.8074,-68.828102,0
-32.8316993713,-68.7929000854,0
-11.040399551400002,-68.7829971313,0
10.2787,-68.755203,0
76.5311965942,-68.7032012939,0
5.52448,-68.6856,0
-50.0165,-68.5792,0
63.756402,-68.555801,0
70.4860992432,-68.5167007446,0
48.47809982299805,-68.49690246582031,0
58.096099853515625,-68.4269027709961,0
-31.571501,-68.418198,0
-34.588299,-68.4039,0
18.567399978599997,-68.36340332030001,1
44.45000076,-68.3615036,0
-54.8433,-68.2958,0
12.131,-68.268501,1
48.60860061645508,-68.20809936523438,0
49.1325,-68.204399,0
-16.5132999420166,-68.19229888916016,0
-38.949001,-68.155701,0
10.480500221252441,-68.072998046875,0
46.688999,-68.0448,0
46.871498107899995,-68.0178985596,0
10.14973258972168,-67.92839813232422,0
3.85353,-67.9062,0
-9.869031,-67.893984,0
47.157501220703125,-67.83470153808594,0
-49.306816,-67.802596,0
46.1231002808,-67.792098999,0
-53.7777,-67.7494,0
10.249978065490723,-67.64942169189453,0
-54.931099,-67.626297,0
5.6199898719788,-67.606101989746,0
10.183375358600001,-67.55731964110001,0
6.18472,-67.4932,0
-45.7853,-67.4655,0
48.85689926147461,-67.45330047607422,0
7.883319854736328,-67.44400024414062,0
8.92465591430664,-67.4170913696289,0
9.906952857971191,-67.379638671875,0
18.255699157714844,-67.14849853515625,0
18.4949,-67.129402,0
-17.962600708,-67.0762023926,0
10.601194,-66.991222,1
-0.14835,-66.9855,0
52.92190170288086,-66.8644027709961,0
10.485033,-66.843513,0
10.286110877990723,-66.81610870361328,0
54.805301666259766,-66.8052978515625,0
-29.3815994263,-66.7957992554,0
10.133169174194336,-66.78782653808594,0
18.45085,-66.675768,0
18.00830078125,-66.56300354003906,0
45.868900299072266,-66.53720092773438,0
-33.2732009888,-66.3563995361,0
47.990799,-66.330299,0
50.22330093383789,-66.2656021118164,0
-17.421100616455078,-66.1771011352539,0
7.625510215759277,-66.16280364990234,0
18.45680046081543,-66.09809875488281,0
43.826900482177734,-66.08809661865234,0
18.4393997192,-66.0018005371,1
9.22202777863,-65.9935836792,0
58.71139907836914,-65.9927978515625,0
-47.7353,-65.9041,0
45.31610107421875,-65.89029693603516,0
44.5458450365,-65.7854247093,0
-28.5956001282,-65.751701355,0
47.629699707,-65.738899231,0
-19.543331,-65.723734,0
66.1449966431,-65.71360015869999,0
-24.856000900299996,-65.4861984253,0
48.07109832763672,-65.46029663085938,0
47.007801,-65.449203,0
-13.762200355500001,-65.4352035522,0
-33.7299003601,-65.3873977661,0
-19.007099,-65.288696,0
-10.78641,-65.28486,0
-43.2105,-65.2703,0
-19.246835,-65.149611,0
-31.9451999664,-65.1463012695,0
-26.8409,-65.104897,0
-42.7592,-65.1027,0
-24.392799,-65.097801,0
18.337091,-64.977251,0
-27.4966,-64.93595,0
-14.8186998367,-64.9179992676,0
44.98440170288086,-64.91690063476562,0
44.230301,-64.856102,0
17.701900482177734,-64.79859924316406,0
-3.38294005394,-64.7240982056,0
-21.5557003021,-64.7013015747,0
10.111111,-64.692222,1
32.36399841308594,-64.67870330810547,0
46.112202,-64.678596,0
18.445492,-64.541707,0
48.7752990723,-64.4785995483,0
9.430225,-64.470726,0
-23.1527996063,-64.3292007446,0
-22.7733001709,-64.31289672850001,0
-27.765556335399996,-64.3099975586,0
49.83639907836914,-64.2885971069336,0
-36.588299,-64.275703,0
-33.0850982666,-64.2612991333,0
-31.323601,-64.208,0
8.9451465606689,-64.151084899902,0
10.450332641601562,-64.1304702758789,0
67.5457992554,-64.03140258789999,0
10.912603378295898,-63.96659851074219,0
-8.70928955078125,-63.90230178833008,0
46.440601,-63.833599,0
-22.619600296,-63.7937011719,0
-35.6962013245,-63.7583007812,0
-21.960899353027344,-63.65169906616211,0
50.281898,-63.611401,0
8.12216091156,-63.5369567871,0
44.8807983398,-63.5085983276,1
-21.255199432399998,-63.4056015015,0
10.660014152526855,-63.261680603027344,0
-32.3201,-63.22663,0
-17.8115997314,-63.1715011597,0
9.749023,-63.153348,0
-17.6448,-63.135399,1
46.290000915527344,-63.12110137939453,0
18.041,-63.108898,1
18.204773,-63.05383,0
18.099899,-63.047199,0
-40.8692,-63.0004,0
17.49650001525879,-62.979400634765625,0
6.231988906860352,-62.85443115234375,0
17.9044,-62.843601,0
8.288530349731445,-62.760398864746094,0
17.311199188232422,-62.71870040893555,0
17.205699920654297,-62.589900970458984,0
10.574077606200001,-62.3126678467,0
82.51779937740001,-62.2806015015,0
16.791400909423828,-62.19329833984375,0
-38.725,-62.1693,0
9.088994026184082,-62.094173431396484,0
-35.8446,-61.8576,0
17.635799,-61.828602,0
17.1367,-61.792702,0
50.189998626708984,-61.78919982910156,0
12.004199981689453,-61.78620147705078,0
47.42470169067383,-61.778099060058594,0
56.549198150634766,-61.680301666259766,0
6.71573,-61.638786,0
16.265301,-61.531799,1
7.24938,-61.52893,0
12.60013484954834,-61.41194534301758,0
15.336693,-61.392108,0
45.6567001343,-61.3680992126,0
12.699,-61.3424,0
10.595399856567383,-61.33720016479492,0
15.547,-61.299999,0
-5.8113799095154,-61.278301239014,0
15.86870002746582,-61.27000045776367,0
12.9884,-61.262001,0
12.887900352478027,-61.180198669433594,0
4.554999828338623,-61.150001525878906,0
13.156695,-61.149945,0
-16.401239,-61.0452,0
14.591,-61.003201,1
14.0202,-60.992901,0
13.7332,-60.952599,1
11.149700164794922,-60.83219909667969,0
-31.7117,-60.8117,0
-32.9036,-60.785,0
2.845855,-60.690944,0
-22.049999237060547,-60.619998931884766,0
-31.7948,-60.4804,0
53.3191986084,-60.4258003235,0
-38.3869,-60.3297,0
55.448299407958984,-60.228599548339844,0
-12.694399833679,-60.098300933838,0
-3.03861,-60.049702,1
46.1614,-60.047798,0
-3.14604,-59.986301,0
3.37276,-59.789398,0
-29.2103,-59.68,0
50.46889877319336,-59.63669967651367,0
13.0746,-59.4925,0
5.17275476456,-59.491481781,0
-37.234634,-59.228647,0
-29.1058,-59.2189,0
